run_id,semantic_config_hash,student_id,base_seed,map_checksum,rows,cols,max_steps,intended_probability,perpendicular_slip_probability,reward_step,reward_collision,reward_penalty,reward_key,reward_goal,shaping_method,shaping_version,shaping_scale,reward_mode,gamma,alpha,episodes,schedule,epsilon_start,epsilon_end,decay_episodes,audit_episode,root_seed,behavior_seed,transition_seed,seed_derivation,behavior_policy,q_initialization,action_order_json,episode,epsilon,steps,base_return,shaping_return,total_return,learning_return,success,terminated,truncated,move_count,wall_collision_count,penalty_entered_count,key_collected_count,closed_door_attempt_count,door_passed_count,teleported_count,goal_reached_count,episode_truncated_count,unique_state_visits,repeated_state_visits,runtime_seconds
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",11,0.5,256,-74.59999999999985,6.921052631578951,-67.6789473684209,-67.6789473684209,1,1,0,216,38,20,1,2,1,5,1,0,92,165,0.07060249999631196
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",12,0.44999999999999996,471,-97.29999999999953,14.13157894736841,-83.16842105263112,-83.16842105263112,0,0,1,435,36,12,1,0,0,3,0,1,71,401,0.16911599997547455
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",13,0.4,249,-35.50000000000019,6.327631578947372,-29.17236842105282,-29.17236842105282,1,1,0,220,29,5,1,0,1,3,1,0,96,154,0.0789171000069473
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",14,0.35,471,-115.49999999999919,13.906578947368416,-101.59342105263077,-101.59342105263077,0,0,1,419,52,14,1,0,0,6,0,1,58,414,0.14361489997827448
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",15,0.30000000000000004,471,-97.29999999999976,13.131578947368418,-84.16842105263134,-84.16842105263134,0,0,1,416,55,3,1,0,0,20,0,1,72,400,0.13074570000753738
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",16,0.25,471,-87.7999999999997,13.35921052631578,-74.44078947368392,-74.44078947368392,0,0,1,435,36,7,1,0,0,9,0,1,73,399,0.14426480000838637
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",17,0.20000000000000007,366,-40.60000000000034,11.46578947368422,-29.134210526316124,-29.134210526316124,1,1,0,338,28,2,1,0,1,1,1,0,90,277,0.10091969999484718
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",18,0.15000000000000002,167,-5.500000000000071,3.9460526315789455,-1.5539473684211256,-1.5539473684211256,1,1,0,158,9,3,1,0,1,9,1,0,57,111,0.04370559999370016
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",19,0.10000000000000009,471,-67.40000000000033,12.746052631578955,-54.65394736842138,-54.65394736842138,0,0,1,445,26,1,1,0,0,9,0,1,61,411,0.13283690001117066
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",20,0.05,448,-52.20000000000022,11.986842105263143,-40.21315789473708,-40.21315789473708,1,1,0,412,36,0,1,0,2,7,1,0,91,358,0.12162560000433587
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",21,0.05,418,-42.200000000000266,11.447368421052627,-30.75263157894764,-30.75263157894764,1,1,0,394,24,2,1,0,1,9,1,0,85,334,0.13306209997972474
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",22,0.05,374,-55.90000000000004,9.623684210526317,-46.27631578947373,-46.27631578947373,1,1,0,332,42,3,1,0,1,16,1,0,78,297,0.12178529999800958
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",23,0.05,471,-78.3,13.369736842105256,-64.93026315789474,-64.93026315789474,0,0,1,435,36,2,1,0,0,3,0,1,60,412,0.13967450000927784
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",24,0.05,471,-93.1999999999997,11.456578947368397,-81.7434210526313,-81.7434210526313,0,0,1,429,42,7,1,0,1,16,0,1,110,362,0.14183199999388307
q-learning-d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,d77ad8a063b4a315d8d14ac2cf3db3644ef52255f730736fc0304873c7e41ab2,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,linear,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",25,0.05,471,-83.09999999999984,9.79605263157892,-73.30394736842092,-73.30394736842092,0,0,1,436,35,5,1,0,3,3,0,1,78,394,0.12738749998970889
