run_id,semantic_config_hash,student_id,base_seed,map_checksum,rows,cols,max_steps,intended_probability,perpendicular_slip_probability,reward_step,reward_collision,reward_penalty,reward_key,reward_goal,shaping_method,shaping_version,shaping_scale,reward_mode,gamma,alpha,episodes,schedule,epsilon_start,epsilon_end,decay_episodes,audit_episode,root_seed,behavior_seed,transition_seed,seed_derivation,behavior_policy,q_initialization,action_order_json,episode,epsilon,steps,base_return,shaping_return,total_return,learning_return,success,terminated,truncated,move_count,wall_collision_count,penalty_entered_count,key_collected_count,closed_door_attempt_count,door_passed_count,teleported_count,goal_reached_count,episode_truncated_count,unique_state_visits,repeated_state_visits,runtime_seconds
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",11,0.20665569151220547,471,-121.69999999999953,13.021052631578927,-108.67894736842061,-108.67894736842061,0,0,1,410,61,13,1,0,1,6,0,1,113,359,0.1322863999812398
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",12,0.17651113509036334,471,-90.49999999999979,16.00263157894737,-74.49736842105241,-74.49736842105241,0,0,1,432,39,7,1,0,0,7,0,1,87,385,0.1220249000180047
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",13,0.15076371999678687,471,-90.09999999999951,12.47499999999999,-77.62499999999952,-77.62499999999952,0,0,1,424,47,3,1,0,0,15,0,1,67,405,0.11334939999505877
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",14,0.1287720418070694,471,-69.20000000000016,13.094736842105258,-56.1052631578949,-56.1052631578949,0,0,1,443,28,1,1,0,0,13,0,1,54,418,0.11700250001740642
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",15,0.10998825680021056,376,-36.20000000000029,9.636842105263153,-26.563157894737135,-26.563157894737135,1,1,0,354,22,2,1,0,3,3,1,0,85,292,0.09936779999407008
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",16,0.09394443439884115,311,-34.10000000000016,8.567105263157902,-25.532894736842255,-25.532894736842255,1,1,0,282,29,1,1,0,1,5,1,0,89,223,0.08534299998427741
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",17,0.08024090035856697,254,-20.200000000000202,4.685526315789471,-15.514473684210731,-15.514473684210731,1,1,0,232,22,0,1,0,1,7,1,0,64,191,0.06606959999771789
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",18,0.06853628031883593,471,-75.59999999999981,13.111842105263156,-62.48815789473665,-62.48815789473665,0,0,1,438,33,2,1,0,4,19,0,1,70,402,0.12694490002468228
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",19,0.05853899568613898,471,-63.900000000000404,13.182894736842114,-50.71710526315829,-50.71710526315829,0,0,1,451,20,2,1,0,0,11,0,1,52,420,0.11883200000738725
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",20,0.05,471,-70.30000000000014,13.261842105263158,-57.03815789473698,-57.03815789473698,0,0,1,446,25,3,1,0,0,27,0,1,56,416,0.1289917999820318
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",21,0.05,471,-60.20000000000034,13.327631578947377,-46.87236842105296,-46.87236842105296,0,0,1,453,18,1,1,0,0,10,0,1,57,415,0.18595140002435073
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",22,0.05,471,-53.80000000000039,13.300000000000002,-40.500000000000384,-40.500000000000384,0,0,1,458,13,0,1,0,0,29,0,1,39,433,0.1354423000011593
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",23,0.05,471,-90.1999999999998,12.522368421052644,-77.67763157894716,-77.67763157894716,0,0,1,426,45,4,1,0,6,11,0,1,79,393,0.117705400014529
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",24,0.05,115,-5.600000000000058,3.0868421052631603,-2.513157894736898,-2.513157894736898,1,1,0,98,17,2,1,0,4,7,1,0,54,62,0.029939900006866083
q-learning-2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,2aa8e95f21272d798472b8028a1d4149f747ce7db90e38124496965dc2e0fc05,40403294,9,48e0cfae201409ecb45a928e016475129cf595191c669bffb13c554389f4bfe1,16,16,471,0.8,0.1,-0.1,-0.9,-1.9,5.0,20.0,normalized_completion_distance,1,1.0,shaped,0.95,0.1,25,exponential,1.0,0.05,20,5,9,5941392204501240012,9624548280144602028,numpy.SeedSequence(root).spawn(2); uint64 child state,epsilon_greedy_uniform_exploration_uniform_exact_max_ties,valid_zero_walls_nan_terminal_zero,"[""UP"",""RIGHT"",""DOWN"",""LEFT""]",25,0.05,471,-61.900000000000375,13.530263157894732,-48.369736842105645,-48.369736842105645,0,0,1,449,22,0,1,0,0,4,0,1,72,400,0.1214007000089623
